"ensembl_gene_id","external_gene_name","gene_biotype","external_gene_source","postip_21c_3.5","postip_21c_1.23","postip_21c_1.9","postip_21s_6.11","postip_21s_3.15","postip_21s_1.23","preip_21c_3.5","preip_21c_1.23","preip_21c_1.9","preip_21s_6.11","preip_21s_3.15","preip_21s_1.23"
"ENSMUSG00000094727","Gm2825","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094728","AC132444.2","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094729","Gm20747","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094729","Gm20747","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094730","Gm26178","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094732","1500015L24Rik","lincRNA","MGI Symbol",1,0,0,0,0,0,7,9,18,9,15,3
"ENSMUSG00000094733","Gm5416","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094734","Olfr799","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094735","Vmn1r95","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094736","Gm4073","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094737","Gm17045","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094738","Gm26177","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094739","Gm20806","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094740","Gm17449","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094741","AC140325.2","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094743","Mup-ps7","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094745","Olfr954","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094746","Gm20916","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094746","Gm20916","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094746","Gm20916","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094746","Gm20916","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094747","Olfr1307","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094748","Gm8677","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094750","Gm25019","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094751","Gm25018","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094752","Vmn2r-ps129","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094753","Gm25017","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094754","Gm25020","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094755","Olfr1453","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094757","Gm4498","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094758","Trav13d-2","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094759","Gm10487","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094760","n-R5s139","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094762","Gm10670","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094763","Gm1647","lincRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094764","Olfr346","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094765","Gm25523","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094766","Trav7-4","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094767","Gm8402","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094768","Gm25524","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094771","Gm23860","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094772","Rpl29-ps2","processed_pseudogene","MGI Symbol",1,2,3,5,7,3,0,2,1,0,1,0
"ENSMUSG00000094773","Gm21812","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094775","Gm2759","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094777","Hist1h2ap","protein_coding","MGI Symbol",0,0,0,0,0,0,0,1,0,1,2,0
"ENSMUSG00000094778","Olfr143","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094779","Trav13n-2","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094780","Gm24659","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094782","Gm21256","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094784","Gm8122","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094785","Gm24661","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094786","Gm14403","protein_coding","MGI Symbol",67,121,96,12,25,60,36,57,21,17,29,31
"ENSMUSG00000094787","Ighv1-54","IG_V_gene","MGI Symbol",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094789","Gm28490","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094790","Gm6625","protein_coding","MGI Symbol",0,0,1,0,0,1,1,1,0,1,0,0
"ENSMUSG00000094791","AC126035.1","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094792","Trav10d","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094793","Mup12","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094794","Gm6019","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094796","BC147527","protein_coding","MGI Symbol",0,0,0,0,0,0,3,4,0,0,2,0
"ENSMUSG00000094797","Igkv6-15","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094798","Vmn1r2","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094799","AC125149.3","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094800","Gm9780","transcribed_unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094801","n-R5s113","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094802","Samt1","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094803","Gm26072","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094804","Gm21977","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094805","Olfr311","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094806","Cyp2d10","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094807","Gm24975","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094808","1810009J06Rik","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094810","Olfr907","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094811","Gm21103","protein_coding","MGI Symbol",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094812","Gm22614","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094813","Gm20777","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094814","Gm21973","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094815","Gm22615","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094817","Cphx3","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094817","Cphx3","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094817","Cphx3","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094818","Gm15308","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094819","Olfr53","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094820","Gm23805","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094821","Gm21518","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094822","Olfr243","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094823","n-R5s166","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094824","Gm23803","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825","Gm3194","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094826","Gm23804","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094827","Gm5327","processed_pseudogene","MGI Symbol",1,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000094828","Trav3-3","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000094829","Gm21809","lincRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094830","n-R5s194","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094831","Gm25474","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094832","Gm21846","TEC","MGI Symbol",1,2,0,1,15,0,1,2,5,1,11,4
"ENSMUSG00000094833","Gm25473","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094834","Gm25472","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094836","AC123873.3","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094837","Gm25471","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094838","Gm20828","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094840","Muc3a","protein_coding","MGI Symbol",9,2,36,1,15,3,8,7,2,2,39,10
"ENSMUSG00000094841","Gm10610","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000094842","Gm22639","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000094843","Ppp1r2-ps1","processed_pseudogene","MGI Symbol",0,0,0,0,1,1,0,0,0,0,0,0
"ENSMUSG00000094844","Gm20796","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094845","Tmem95","protein_coding","MGI Symbol",5,0,0,0,0,0,5,2,1,0,1,19
"ENSMUSG00000094846","Olfr1487","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094847","Gm22640","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094848","Gm22638","snRNA","MGI Symbol",3,3,3,0,1,2,11,2,5,2,0,2
"ENSMUSG00000094849","Vmn2r-ps18","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094850","Gm24319","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094852","Gm9034","processed_pseudogene","MGI Symbol",11,15,15,19,15,13,20,18,33,18,20,33
"ENSMUSG00000094854","Gm5334","transcribed_processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094855","AC133095.1","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094856","Gm21962","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094858","Olfr1297","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094860","Gm3763","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094861","Gm5072","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094861","Gm5072","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094862","Ighv1-56","IG_V_gene","MGI Symbol",0,2,1,0,5,0,0,0,0,0,0,0
"ENSMUSG00000094864","Gm17521","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094865","Gm7426","pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094866","Gm25947","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094867","Gm21900","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094868","Dlx6os2","antisense","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094869","Gm21679","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094870","Zfp131","protein_coding","MGI Symbol",128,76,118,26,119,85,212,146,76,129,254,123
"ENSMUSG00000094872","Igkv9-120","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094873","Gm13812","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094874","AC132444.3","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094875","Gm23151","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094876","Gm14345","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094877","Trav3n-3","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094878","Olfr130","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094879","Vmn1r129","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094880","Gm11109","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094881","Gm6026","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094883","Gm25121","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094884","Olfr105-ps","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094885","Ott","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094886","Gm10784","protein_coding","MGI Symbol",0,0,0,1,1,0,0,0,0,0,0,0
"ENSMUSG00000094887","C87414","protein_coding","UniProtKB Gene Name",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094888","Gm25120","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094889","Gm25119","scaRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094890","Gm22285","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094891","Olfr55","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094892","Vmn2r101","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094893","Gm4791","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094894","Mir465b-1","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094895","Gm22286","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094896","Gm22287","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000094897","Gm22288","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000094898","Vmn1r201","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094901","Gm23576","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094902","Igkv10-95","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094903","Gm23575","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094904","Gm14476","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094905","Vmn1r155","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094906","Gm23573","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000094910","D430019H16Rik","protein_coding","MGI Symbol",1150,305,874,509,898,401,893,805,763,528,707,573
"ENSMUSG00000094911","Gm21921","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094912","Gm26392","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094913","Gm9507","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000094914","Trav9d-2","TR_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094915","AC168977.2","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094915","AC168977.2","protein_coding","Clone-based (Ensembl)",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094916","Gm26391","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094917","Gm26390","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094918","Gm8765","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094919","Gm26389","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094920","Gm6605","unprocessed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094921","Vmn2r112","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094922","Gm24759","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094923","Gm24760","snoRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094925","Gm5798","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094926","Gm16533","processed_pseudogene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094927","Gm24761","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094928","1700122O11Rik","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000094929","Gm3526","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094930","Igkv6-25","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094931","Vmn1r160","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094932","Gm2007","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094933","Mir683-2","miRNA","MGI Symbol",0,0,0,0,0,1,0,1,0,2,0,0
"ENSMUSG00000094934","Vmn1r163","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094935","Gm9726","protein_coding","MGI Symbol",0,1,4,1,8,3,2,0,2,1,3,6
"ENSMUSG00000094936","Rbm4","protein_coding","MGI Symbol",53,2,60,10,38,9,55,35,33,23,78,56
"ENSMUSG00000094937","Gm23770","rRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094938","Gm23092","snRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094939","Gm21773","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094940","Ighv1-84","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094941","Gm15093","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094942","Gm3604","protein_coding","MGI Symbol",26,13,5,1,8,10,14,16,7,5,17,8
"ENSMUSG00000094943","Gm25753","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000094944","Olfr772","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094945","Rhox4a2","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094946","Gm25754","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094947","Gm3944","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094948","Gm21286","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094949","Olfr50","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094950","Vmn2r66","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094951","Ighv5-6","IG_V_gene","MGI Symbol",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000094952","Mir3070b","miRNA","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094954","Gm8011","protein_coding","MGI Symbol",0,0,0,0,0,0,0,0,0,0,0,0
