#id	symbol	day0	day4	day5	day6
ENSMUSG00000085937	4930535C22Rik	0	0	0	0
ENSMUSG00000085938	Gm14371	0	0	0	0
ENSMUSG00000085939	Cd63-ps	0.1976	0.0632	0.0616	0
ENSMUSG00000085940	4930405D11Rik	0	0	0	0
ENSMUSG00000085941	Gm11201	0	0	0	0
ENSMUSG00000085942	Gm13364	0	0	0	0
ENSMUSG00000085943	Gm14348	0	0	0	0
ENSMUSG00000085944	1700003D09Rik	0	0	0	0
ENSMUSG00000085945	2310014F06Rik	0	0.1517	0	0.1103
ENSMUSG00000085946	AA387200	0	0.1551	0.8685	0.7522
ENSMUSG00000085947	2310069G16Rik	0	0	0.0814	0.1154
ENSMUSG00000085948	Gm16684	0	0	0.1645	0.2046
ENSMUSG00000085949	Gm14275	0	0	0	0
ENSMUSG00000085950	Gm13589	0.0157	0.0318	0.0946	0.0459
ENSMUSG00000085951	Gm12145	0	0	0	0
ENSMUSG00000085952	Gm12315	0	0	0	0
ENSMUSG00000085953	Gm15496	0	0	0	0.0584
ENSMUSG00000085954	4930478K11Rik	0	0	0	0
ENSMUSG00000085955	Gm12356	0	0	0	0
ENSMUSG00000085956	4930481B07Rik	0.866	0.4289	3.5012	3.6956
ENSMUSG00000085957	Syna	0.0139	0	0	0
ENSMUSG00000085958	A930019D19Rik	0	0	0.0523	0
ENSMUSG00000085961	Gm15904	0	0	0	0
ENSMUSG00000085962	Gm16984	0	0	0	0
ENSMUSG00000085963	Gm15249	0	0	0	0
ENSMUSG00000085964	Gm16983	0.016	0	0	0
ENSMUSG00000085965	2310016D23Rik	0	0	0	0
ENSMUSG00000085966	Gm14368	0	0	0	0
ENSMUSG00000085967	Gm12530	0	0	0	0
ENSMUSG00000085968	Gm13027	0	0	0	0
ENSMUSG00000085969	Gm15600	0	0	0	0
ENSMUSG00000085970	Gm15643	0	0	0	0
ENSMUSG00000085971	Gm15411	0	0	0	0.0086
ENSMUSG00000085972	1110028F11Rik	0.0778	0.0522	0	0
ENSMUSG00000085973	Gm14742	0	0	0	0
ENSMUSG00000085974	4930444M15Rik	0.3799	0	0	0
ENSMUSG00000085975	Gm13572	0	0	0	0.0765
ENSMUSG00000085976	Gm13816	0.0341	0	0	0
ENSMUSG00000085977	Gm5970	0	0	0	0
ENSMUSG00000085978	Gm15258	0	0	0	0
ENSMUSG00000085979	Gm12055	0	0	0	0
ENSMUSG00000085980	Gm12408	0	0	0	0.0316
ENSMUSG00000085981	Gm11375	0	0	0	0.3129
ENSMUSG00000085982	9530051G07Rik	0.0291	0.1697	0.239	0.1562
ENSMUSG00000085983	Gm11538	0.0111	0	0	0
ENSMUSG00000085984	1700001G11Rik	0.1359	0.3239	0.4467	0.2596
ENSMUSG00000085985	Gm11682	0	0	0	0
ENSMUSG00000085987	Gm13403	0	0.0104	0	0
ENSMUSG00000085988	Gm16896	0	0	0.013	0
ENSMUSG00000085989	Gm7437	0	0	0	0
ENSMUSG00000085990	Gm16731	0	0	0	0
ENSMUSG00000085991	Gm11479	0	0	0	0
ENSMUSG00000085992	Gm11515	0.1484	0	0	0
ENSMUSG00000085993	Gm15905	0	0	0	0
ENSMUSG00000085994	Gm16733	0.0888	0	0	0
ENSMUSG00000085995	Gm2788	0.0511	0.1745	0	0
ENSMUSG00000085996	A830012C17Rik	0	0	0	0
ENSMUSG00000085998	AW822252	0.0249	0	0	0.0348
ENSMUSG00000085999	Gm13411	0	0	0	0
ENSMUSG00000086000	Gm12493	0	0	0	0
ENSMUSG00000086001	Gm13448	0	0.021	0	0
ENSMUSG00000086002	Gm16744	0.0434	0.0365	0.0567	0.042
ENSMUSG00000086003	B230206L02Rik	1.4276	0.2235	0.1074	0.1646
ENSMUSG00000086004	Gm7805	0	0	0	0
ENSMUSG00000086005	Gm16745	0	0	0	0
ENSMUSG00000086006	Gm13293	0	0	0	0
ENSMUSG00000086007	1700057H21Rik	0.7471	0	0	0
ENSMUSG00000086008	Gm8817	0.1025	0	0	0
ENSMUSG00000086009	4930587A21Rik	0	0	0	0
ENSMUSG00000086010	Gm15318	0	0	0	0
ENSMUSG00000086011	Olfr396-ps1	0	0	0	0
ENSMUSG00000086012	Gm15902	0	0	0	0
ENSMUSG00000086013	Gm15706	0.2316	0.4444	0.1197	0.5366
ENSMUSG00000086014	Gm16095	0	0	0	0
ENSMUSG00000086015	4833417C18Rik	1.5157	0.4557	0.3404	0.3068
ENSMUSG00000086016	1700084C06Rik	0.0684	0.1317	0	0.0472
ENSMUSG00000086017	Gm11872	0	0	0	0
ENSMUSG00000086018	Gm13179	0.0197	0	0	0
ENSMUSG00000086019	Gm15762	0.1158	0	0	0
ENSMUSG00000086020	Gm12239	0	0	0.1822	0
ENSMUSG00000086021	Gm15767	0	0	0	0.0631
ENSMUSG00000086022	Rad51ap2	0.0583	0.0117	0.069	0.0618
ENSMUSG00000086023	2810011L19Rik	0.3746	0.1002	0.0569	0.5955
ENSMUSG00000086024	Gm16639	0	0	0	0
ENSMUSG00000086025	4933406G16Rik	0	0	0	0
ENSMUSG00000086026	Gm12374	0	0	0	0
ENSMUSG00000086027	Gm11250	0	0	0	0
ENSMUSG00000086028	Gm12243	0	0	0	0
ENSMUSG00000086029	Pax6os1	0	0.2154	0	0
ENSMUSG00000086030	Gm14255	0	0	0	0
ENSMUSG00000086031	Gm12348	0	0	0	0.2159
ENSMUSG00000086032	Gm15929	0	0	0.0299	0
ENSMUSG00000086033	2900076A07Rik	0.9919	1.1062	4.2644	3.3276
ENSMUSG00000086034	Gm15201	0.0197	0.0397	0.0396	0.1728
ENSMUSG00000086035	Gm12610	0	0.6678	0.0811	0
ENSMUSG00000086036	Gm14254	0	0	0	0
ENSMUSG00000086037	Gm16085	0	0	0	0
ENSMUSG00000086039	Gm12227	0	0	0	0
ENSMUSG00000086040	Wipf3	0.1997	0.0569	0.1667	0.2537
ENSMUSG00000086041	Gm12869	0	0	0	0
ENSMUSG00000086042	Gm12670	0	0	0	0
ENSMUSG00000086043	Gm12473	0	0	0	0
ENSMUSG00000086044	A330043C09Rik	0	0	0	0
ENSMUSG00000086046	1700095A21Rik	0	0	0	0
ENSMUSG00000086047	9530046B11Rik	0.0625	0	0	0
ENSMUSG00000086048	Drr1	0.1075	0.0545	0	0
ENSMUSG00000086049	Gm12735	0.0491	0.4091	0	0.375
ENSMUSG00000086050	Gm16045	0	0.0251	0.059	0
ENSMUSG00000086052	Gm11802	0.0374	0	0	0
ENSMUSG00000086053	Gm15178	0	0	0	0
ENSMUSG00000086054	Gm13824	0.072	0	0	0
ENSMUSG00000086055	Gm13837	0	0	0	0
ENSMUSG00000086056	Gm4846	0	0	0	0
ENSMUSG00000086057	Gm15324	0	0	0	0
ENSMUSG00000086058	Gm12575	0	0	0	0
ENSMUSG00000086059	Gm15797	0.8192	1.2144	0.6816	1.351
ENSMUSG00000086060	Gm16084	0	0	0	0
ENSMUSG00000086061	Gm13075	0.0106	0	0	0
ENSMUSG00000086062	Gm16853	0.0096	0.0187	0	0.0137
ENSMUSG00000086063	Gm12257	0	0	0	0
ENSMUSG00000086064	4930439A04Rik	0	0	0	0
ENSMUSG00000086065	Gm16180	0	0	0	0
ENSMUSG00000086066	4930423M02Rik	0	0	0	0
ENSMUSG00000086067	Gm16183	0.0336	0	0.0589	0
ENSMUSG00000086068	1700120G11Rik	0	0	0	0
ENSMUSG00000086069	Gm13708	0	0	0	0
ENSMUSG00000086070	8430436N08Rik	0	0	0	0
ENSMUSG00000086071	Gm12354	0	0	0	0
ENSMUSG00000086072	Gm11861	0	0	0	0
ENSMUSG00000086074	Gm13274	0	0	0	0
ENSMUSG00000086075	Gm15728	0.3869	0.1684	0.0596	0.1352
ENSMUSG00000086076	Ncr3-ps	0	0	0	0
ENSMUSG00000086077	Gm14396	0	0	0	0
ENSMUSG00000086078	Gm11657	0.1241	0	0	0
ENSMUSG00000086080	1700123O12Rik	0	0	0	0
ENSMUSG00000086081	Gm14759	0	0	0	0
ENSMUSG00000086082	1700113A16Rik	0.1154	0.6764	0.1187	0.1813
ENSMUSG00000086083	Gm15829	0	0	0.1209	0.0439
ENSMUSG00000086084	2610528B01Rik	1.8249	4.0421	2.3831	3.6998
ENSMUSG00000086085	5730422E09Rik	0	0.141	0.0447	0.0336
ENSMUSG00000086086	Gm16760	0	0	0	0.1268
ENSMUSG00000086087	Gm12916	0	0	0	0
ENSMUSG00000086089	Gm11640	0	0	0	0
ENSMUSG00000086090	Gm12531	0	0	0	0
ENSMUSG00000086091	4930528D03Rik	0.1835	0	0	0
ENSMUSG00000086092	Gm15323	0	0	0	0
ENSMUSG00000086093	Gm15341	0.0352	0	0	0
ENSMUSG00000086095	Gm15328	0	0.0153	0.0298	0.1122
ENSMUSG00000086096	Gm12688	0.5028	0.1495	0.144	0.1072
ENSMUSG00000086097	Gm16250	0	0	0	0
ENSMUSG00000086098	Gm14291	0	0	0	0.0408
ENSMUSG00000086101	2610316D01Rik	0	0	0.3079	2.5348
ENSMUSG00000086102	Gm16885	0	0	0	0
ENSMUSG00000086103	Gm11832	0	0	0	0
ENSMUSG00000086104	Gm14707	0	0	0	0
ENSMUSG00000086105	Gm11636	0	0	0	0
ENSMUSG00000086106	1110036E04Rik	0	0	0	0
ENSMUSG00000086107	Gm16312	0.0963	0	0	0
ENSMUSG00000086108	Gm5602	0.0217	0.1939	0.0837	0.1116
ENSMUSG00000086109	Gm13391	0	0	0	0
ENSMUSG00000086111	Gm15326	0	0.0236	0	0
ENSMUSG00000086112	4930563I02Rik	0	0	0	0
ENSMUSG00000086113	4930596I21Rik	0.1315	0.1333	0	0.1009
ENSMUSG00000086114	Gm14642	0	0	0	0
ENSMUSG00000086115	Gm15733	0	0	0	0.4664
ENSMUSG00000086116	Gm16608	0.0356	0	0	0
ENSMUSG00000086117	Gm12065	0	0	0	0
ENSMUSG00000086118	Gm14169	0.0072	0.0141	0	0
ENSMUSG00000086119	Gm2415	0	0	0	0
ENSMUSG00000086120	Gm16986	0.3363	0.0434	0	0
ENSMUSG00000086121	Gm16068	0	0	0	0
ENSMUSG00000086122	Gm14507	0	0	0	0
ENSMUSG00000086123	Gm16060	0.0554	0	0	0.08
ENSMUSG00000086124	A530076I17Rik	0	0	0	0.0204
ENSMUSG00000086125	Gm15942	0	0	0	0
ENSMUSG00000086126	5730457N03Rik	0.0074	0.0145	0.0141	0.042
ENSMUSG00000086127	Gm11934	0.0525	0.0571	0.1148	0.1516
ENSMUSG00000086128	1700091E21Rik	0	0	0	0.0614
ENSMUSG00000086129	Gm13558	0	0	0	0
ENSMUSG00000086130	Gm16211	2.0272	0	0	0
ENSMUSG00000086131	BC048594	0	0.1846	0.7209	0.5478
ENSMUSG00000086132	Gm13631	0	0	0	0.051
ENSMUSG00000086133	Gm16331	0	0	0	0
ENSMUSG00000086134	Gm16159	0	0	0	0
ENSMUSG00000086135	1700001J04Rik	0	0	0	0
ENSMUSG00000086136	Gm12718	0	0	0.0858	0
ENSMUSG00000086137	Gm16248	0	0	0	0
ENSMUSG00000086138	4930471C06Rik	0	0	0	0
ENSMUSG00000086139	Gm11211	0	0	0	0
ENSMUSG00000086140	Gm13825	0	0.8301	0	0.1146
ENSMUSG00000086141	9030622O22Rik	0	0.1677	0.6786	0.8086
ENSMUSG00000086142	Smek3-ps	0	0	0	0
ENSMUSG00000086143	Gm16685	0.0104	0.0213	0	0
ENSMUSG00000086144	Gm11379	0	0	0	0
ENSMUSG00000086145	Gm15479	0.0162	0	0.0343	0
ENSMUSG00000086146	Gm15729	0	0.2437	0	0
ENSMUSG00000086147	Gm13150	12.2718	0.1423	0	0
ENSMUSG00000086148	Gm15271	0	0	0	0
ENSMUSG00000086149	Gm15598	0	0	0	0
ENSMUSG00000086150	BC024582	0.0223	0	0	0
ENSMUSG00000086151	Gm5698	0.333	0	0	0
ENSMUSG00000086152	Gm11454	0.0386	0.1513	0.0733	0.1071
ENSMUSG00000086153	Gm12923	0	0	0	0
ENSMUSG00000086154	Gm16196	0.1753	0	0	0
ENSMUSG00000086155	9430041J12Rik	0.0199	0	0.0509	0.0242
ENSMUSG00000086156	Gm15354	0	0	0	0
ENSMUSG00000086157	Gm14643	0	0	0	0
ENSMUSG00000086158	Gm5918	1.4265	1.4429	3.4659	4.0164
ENSMUSG00000086159	Gm13025	0.019	0	0	0
ENSMUSG00000086160	4933438A12Rik	0	0	0	0
ENSMUSG00000086161	Gm15389	0	0	0	0
ENSMUSG00000086162	Gm16342	0	0	0	0
ENSMUSG00000086163	Gm14206	0.0859	0	0	0
ENSMUSG00000086164	Gm13029	0	0	0	0
ENSMUSG00000086165	Gm15690	0	0	0	0
ENSMUSG00000086166	Gm14342	0	0.2091	0.3069	0.1277
ENSMUSG00000086167	Gm13827	0	0	0	0
ENSMUSG00000086168	Gm15221	0	0	0	0
ENSMUSG00000086170	Gm12144	0	0	0	0
ENSMUSG00000086171	C630020P19Rik	0.0256	0.0521	0.4795	0.878
ENSMUSG00000086172	2700068H02Rik	0	0.0647	0	0
ENSMUSG00000086173	Kis2	13.9374	7.0403	0.3901	0.2254
ENSMUSG00000086174	Gm6425	0	0	0	0
ENSMUSG00000086175	Gm15802	0	0	0	0
ENSMUSG00000086176	Gm15534	0	0	0	0
ENSMUSG00000086177	Gm14616	0	0	0	0
ENSMUSG00000086178	Gm16950	0	0	0	0
ENSMUSG00000086179	Gm14317	0.0331	0	0	0
ENSMUSG00000086180	Rmst	0.0083	0.4746	0.9672	4.172
ENSMUSG00000086181	C230034O21Rik	0	0	0	0.1796
ENSMUSG00000086184	Gm12764	0	0.0698	0	0
ENSMUSG00000086185	1700036O09Rik	0	0	0	0
ENSMUSG00000086186	1700024P03Rik	0	0	0	0
ENSMUSG00000086187	Gm12860	0	0	0	0
ENSMUSG00000086188	Gm15169	0	0.0189	0	0
ENSMUSG00000086189	Gm15462	0.0272	0	0	0
ENSMUSG00000086190	4930579M01Rik	0	0	0	0
ENSMUSG00000086191	1110035M17Rik	0	0	0.0951	0
ENSMUSG00000086192	Gm13609	0	0	0	0
ENSMUSG00000086193	Gm11508	0.1532	0.4505	0	0.115
ENSMUSG00000086194	Gm16329	0	0	0	0
ENSMUSG00000086195	Gm6152	0	0	0	0
ENSMUSG00000086196	Gm13571	0.0515	0.0193	0.0551	0.0915
ENSMUSG00000086197	Gm13976	0	0	0	0
ENSMUSG00000086198	Gm16598	0	0	0.0231	0
ENSMUSG00000086199	8430403D17Rik	0	0	0	0
ENSMUSG00000086200	Gm13659	0	0	0	0
ENSMUSG00000086201	Gm6270	0	0	0	0
ENSMUSG00000086202	1700019E08Rik	1.7604	0	0	0
ENSMUSG00000086203	Gm13985	0	0	0.0756	0
ENSMUSG00000086204	Gm15668	0	0	0	0
ENSMUSG00000086205	Gm12679	0	0	0	0.0535
ENSMUSG00000086206	Gm13783	0	0.0605	0	0.1329
ENSMUSG00000086207	Gm14717	0	0	0	0
ENSMUSG00000086208	Gm2716	0	0	0	0
ENSMUSG00000086209	4933405E24Rik	0	0	0	0
ENSMUSG00000086210	A230087F16Rik	0.0387	0.0842	0.0175	0.0401
ENSMUSG00000086211	Gm12462	0	0.0126	0.0119	0
ENSMUSG00000086212	Gm13845	0.0339	0.1122	0.1484	0.4049
ENSMUSG00000086213	A330040F15Rik	0.028	0	0	0.0724
ENSMUSG00000086214	Gm14062	0	0	0	0
ENSMUSG00000086216	Gm13610	0.0443	0.3873	0.0804	0.0919
ENSMUSG00000086217	Gm9530	0	0.077	0.0208	0
ENSMUSG00000086218	Gm16755	0	0	0	0
ENSMUSG00000086219	2410137F16Rik	0.5561	0	0	0
ENSMUSG00000086220	Gm16599	0	0	0	0
ENSMUSG00000086221	4930412B13Rik	0	0	0	0
ENSMUSG00000086222	Gm11665	0	0	0	0
ENSMUSG00000086223	Gm362	0	0	0	0
ENSMUSG00000086224	2700069I18Rik	0	0	0.1031	0.3035
ENSMUSG00000086225	Gm8661	0	0	0	0
ENSMUSG00000086226	Gm12660	0	0	0	0
ENSMUSG00000086227	Gm11820	0	0	0	0
ENSMUSG00000086228	Gm514	0.9831	0.2091	0.4416	0.1453
ENSMUSG00000086229	Gm4887	0.0368	0	0.0717	0
ENSMUSG00000086230	Gm15255	0	0	0	0
ENSMUSG00000086231	4732447D17Rik	0	0	0	0
ENSMUSG00000086232	Gm7546	0	0	0	0
ENSMUSG00000086233	Gm11816	0	0	0	0
ENSMUSG00000086234	1700112M01Rik	0	0	0	0
ENSMUSG00000086235	Gm16284	0	0	0.4045	0.8473
ENSMUSG00000086236	5830418P13Rik	0.0577	0	0	0.0145
ENSMUSG00000086237	Gm15591	0	0	0	0
ENSMUSG00000086238	Gm14258	0.0113	0.0234	0	0.069
ENSMUSG00000086239	Gm14329	0	0	0	0
ENSMUSG00000086240	Gm7846	3.0083	6.3263	3.0217	1.8579
ENSMUSG00000086241	4930483K19Rik	0	0	0	0
ENSMUSG00000086242	Gm16718	0	0	0	0
ENSMUSG00000086243	Gm12121	0	0	0	0
ENSMUSG00000086244	4930558G05Rik	0	0	0	0
ENSMUSG00000086245	Gm16170	0	0	0	0.0075
ENSMUSG00000086246	Gm15277	0	0	0	0
ENSMUSG00000086247	Gm15787	0.1463	0.268	0.3282	0.0848
ENSMUSG00000086248	Gm16127	0	0	0	0
ENSMUSG00000086249	Gm12724	0	0	0	0
ENSMUSG00000086250	Gm14095	0	0	0	0
ENSMUSG00000086251	Gm12694	0	0	0	0
ENSMUSG00000086252	C030044B11Rik	0.8332	0.9292	1.0619	0.9041
ENSMUSG00000086253	Gm13773	0	0	0	0
ENSMUSG00000086254	3100003L05Rik	0	0	0	0
ENSMUSG00000086255	Gm11534	0	0	0	0
ENSMUSG00000086256	Gm12052	0.0671	0	0	0
ENSMUSG00000086257	4930548K13Rik	0	0	0	0
ENSMUSG00000086258	Gm15239	0	0	0	0
ENSMUSG00000086259	5830403M04Rik	0	0	0	0.0763
ENSMUSG00000086260	Gm16259	0	0	0	0
ENSMUSG00000086261	Gm3765	0.0613	0	0	0
ENSMUSG00000086262	A930031H19Rik	0	0	0	0
ENSMUSG00000086263	4930519D14Rik	0	0	0	0
ENSMUSG00000086264	Gm15850	0.069	0.1354	0.0194	0.086
ENSMUSG00000086265	Marcksl1-ps4	0	0	0	0
ENSMUSG00000086266	Igf2as	0.0477	0.0624	0.0254	0.0879
ENSMUSG00000086267	Gm12496	0	0	0	0.07
ENSMUSG00000086268	Gm11670	0	0	0	0
ENSMUSG00000086269	Gm16154	0	0.0129	0	0
ENSMUSG00000086272	BC039966	0	0	0	0
ENSMUSG00000086273	4930564K09Rik	0	0	0	0.009
ENSMUSG00000086274	Gm16677	0	0	0.0194	0.0871
ENSMUSG00000086275	1700121C08Rik	0	0	0	0
ENSMUSG00000086276	2500002B13Rik	2.001	0.6981	0.3057	0.3851
ENSMUSG00000086277	4930558K02Rik	0	0	0	0
ENSMUSG00000086278	Olfr75-ps1	0	0	0	0
ENSMUSG00000086279	Gm15634	0	0	0.0857	0
ENSMUSG00000086280	4930540M05Rik	0	0.0537	0.0334	0.064
ENSMUSG00000086281	9530082P21Rik	0.2737	0	0.035	0.018
ENSMUSG00000086282	Gm15686	0	0	0	0
ENSMUSG00000086283	2810433D01Rik	0.1826	0	0	0
ENSMUSG00000086284	2900093L17Rik	0	0.2866	0	0
ENSMUSG00000086285	D630044L22Rik	0	0	0	0
ENSMUSG00000086286	Gm15138	0.1578	0	0.3047	0.3492
ENSMUSG00000086287	Gm15972	0	0	0	0
ENSMUSG00000086288	Gm15265	0.7107	1.5779	1.508	0.7721
ENSMUSG00000086289	Gm16933	0	0	0	0
ENSMUSG00000086290	Snhg12	46.3841	32.0645	8.3766	7.1173
ENSMUSG00000086291	Gm15513	0.7343	0.544	0.4778	0.3507
ENSMUSG00000086292	Gm16052	0.2756	0.2912	1.1661	2.3156
ENSMUSG00000086293	Gm11269	0	0	0	0
ENSMUSG00000086294	Gm16765	0.0514	0.0709	0.2347	0.1806
ENSMUSG00000086295	4933433G15Rik	0.495	0.1467	0	0.1702
ENSMUSG00000086296	D030055H07Rik	0.0935	0.5123	0.7942	2.0335
ENSMUSG00000086297	Gm15632	0	0	0	0
ENSMUSG00000086298	Gm11716	0	0	0	0
ENSMUSG00000086299	4732463B04Rik	0.0074	0.015	0.0146	0.0435
ENSMUSG00000086302	Gm13790	0	0	0	0
ENSMUSG00000086303	Gm16619	0.0187	0	0.0355	0
ENSMUSG00000086305	Gm4262	0.1761	0.0439	0.0207	0.0156
ENSMUSG00000086306	Gm11754	0	0	0	0
ENSMUSG00000086308	G630016G05Rik	0	0.4015	0.5841	0.5655
ENSMUSG00000086309	A930007I19Rik	0.0312	0.2202	0.1396	0.0285
ENSMUSG00000086310	Gm12278	0.1679	0.1636	0	0
ENSMUSG00000086311	Gm12122	0	0	0	0
ENSMUSG00000086312	Gm15336	0	0	0	0
ENSMUSG00000086313	Gm15940	0.0553	0	0	0
ENSMUSG00000086315	4930555J06Rik	0.207	0	0	0.0448
ENSMUSG00000086316	2210013O21Rik	2.2774	8.3693	7.0257	11.5805
ENSMUSG00000086317	Gm16766	0.0086	0	0	0
ENSMUSG00000086318	Gm16767	0.0279	0	0	0
ENSMUSG00000086319	Gm16087	0	0	0	0
ENSMUSG00000086320	Gm12840	0.058	0	0	0
ENSMUSG00000086321	Gm11413	0.6921	0	0	0
ENSMUSG00000086322	E130218I03Rik	0	0	0	0
ENSMUSG00000086324	Gm15564	0.0884	0	0	0
ENSMUSG00000086325	Gm16938	0.2809	0.1605	0.1246	0.0523
ENSMUSG00000086326	Gm13200	0	0	0	0
ENSMUSG00000086327	1700003F17Rik	0	0	0	0
ENSMUSG00000086328	2700033N17Rik	0.0339	2.3907	1.3676	2.4567
ENSMUSG00000086329	Gm14233	0	0	0	0
ENSMUSG00000086330	1700007J10Rik	0	0	0	0
ENSMUSG00000086331	Gm16310	0.3958	0.4769	0.2152	0.4184
ENSMUSG00000086332	4930480G23Rik	0	0	0	0
ENSMUSG00000086333	1700120E14Rik	0	0	0	0
ENSMUSG00000086335	Gm12107	0	0	0	0
ENSMUSG00000086336	Gm12979	0	0	0	0
ENSMUSG00000086337	Gm11535	0	0	0	0
ENSMUSG00000086338	Gm13723	0	0	0	0
ENSMUSG00000086339	Gm11916	0	0	0	0
ENSMUSG00000086340	1810059C17Rik	0	0.1076	0	0
ENSMUSG00000086341	Gm15932	0	0	0	0
ENSMUSG00000086342	Gm12932	0.9601	0.6324	0.3134	0.0591
ENSMUSG00000086343	A530083I20Rik	0.0165	0.1296	0.4129	0.6447
ENSMUSG00000086344	Gm11345	0	0	0	0
ENSMUSG00000086345	Gm1989	0	0	0	0
ENSMUSG00000086346	Gm12510	0.1876	0	0	0
ENSMUSG00000086347	Gm11626	0.1274	0	0	0
ENSMUSG00000086348	1700017J07Rik	0.5082	0.1325	0	0
ENSMUSG00000086349	Gm13497	0	0	0	0
ENSMUSG00000086350	B230369F24Rik	0.5491	0.7863	0.8444	0.6669
ENSMUSG00000086351	6230400D17Rik	0.0231	0.3914	0.1275	0.0329
ENSMUSG00000086352	4930401G09Rik	0	0.0834	0	0
ENSMUSG00000086353	Gm13481	0	0	0.0258	0
ENSMUSG00000086354	Gm13938	0	0	0	0
ENSMUSG00000086355	4933428C19Rik	0	0	0	0
ENSMUSG00000086356	Gm13441	0	0	0	0
ENSMUSG00000086357	1700112J16Rik	0.0234	0	0.0279	0.0218
ENSMUSG00000086358	Gm13270	0	0	0	0
ENSMUSG00000086359	9630013K17Rik	0.0245	0	0	0
ENSMUSG00000086360	Gm16214	0	0	0	0
ENSMUSG00000086361	Gm6569	0	0	0	0
ENSMUSG00000086363	A330102I10Rik	0	0	0	0.1539
ENSMUSG00000086364	Gm11751	0	0	0	0
ENSMUSG00000086365	4930593C16Rik	0	0	0	0
ENSMUSG00000086366	1700061J23Rik	0	0	0	0
ENSMUSG00000086367	Gm6182	0	0	0	0
ENSMUSG00000086368	Gm13830	0.0118	0	0.5019	0.2404
ENSMUSG00000086369	E330017L17Rik	0	0	0	0
ENSMUSG00000086370	B230206F22Rik	1.0253	2.7546	2.0921	2.3679
ENSMUSG00000086371	Gm12478	0	0	0	0
ENSMUSG00000086372	Gm16246	0	0	0	0
ENSMUSG00000086373	Gm11978	0	0	0	0
ENSMUSG00000086375	Gm12127	0	0	0	0
ENSMUSG00000086376	1700071G01Rik	0	0	0	0
ENSMUSG00000086377	4930529C04Rik	0	0	0	0
ENSMUSG00000086378	Gm13753	0	0	0	0
ENSMUSG00000086379	1700026D11Rik	0	0	0	0
ENSMUSG00000086380	Gm11195	0	0	0	0
ENSMUSG00000086381	AV064505	0	0	0	0
ENSMUSG00000086382	Gm13705	0.0483	0.1248	0	0
ENSMUSG00000086383	Gm16630	0.0797	0.0517	0	0.0863
ENSMUSG00000086384	Gm12357	0.1105	0	0	0
ENSMUSG00000086385	Gm12701	0	0.1079	0	0
ENSMUSG00000086386	Gm12108	0	0.0774	0.0475	0.0236
ENSMUSG00000086387	Gm15563	0	0	0	0
ENSMUSG00000086388	Gm16631	0	0	0	0
ENSMUSG00000086389	Gm15998	0	0.0464	0	0
ENSMUSG00000086390	1810019D21Rik	0.0269	0.0493	0.0449	0
ENSMUSG00000086391	1700042O10Rik	0.2112	1.4437	0.2455	0
ENSMUSG00000086392	A330050B17Rik	0.0686	0.1255	0.1028	0.0446
ENSMUSG00000086393	Gm16794	0.0217	0.3115	0.1622	0.0179
ENSMUSG00000086394	Gm11612	0	0	0	0
ENSMUSG00000086395	A630014C17Rik	0.0333	0.0375	0	0.0178
ENSMUSG00000086396	4930555B11Rik	0	0	0	0
ENSMUSG00000086397	4933405D12Rik	0.0176	0.0358	0	0
ENSMUSG00000086398	Gm15639	0.1115	0.2316	0.0771	0.1159
ENSMUSG00000086399	Gm16144	0	0	0	0.0403
ENSMUSG00000086400	Gm16789	0.0299	0	0	0
ENSMUSG00000086401	Gm15559	0.0157	0.0145	0.3889	0.2804
ENSMUSG00000086402	Gm15322	0	0	0	0
ENSMUSG00000086403	1500012K07Rik	0	0	0.0377	0.014
ENSMUSG00000086404	Gm6787	0.0527	0.1354	0	0.0388
ENSMUSG00000086405	9330198N18Rik	0	0	0	0
ENSMUSG00000086407	Gm14123	0.0153	0.0154	0.0438	0.0221
ENSMUSG00000086408	Gm11588	0	0	0	0
ENSMUSG00000086409	Gm13898	0	0	0	0
ENSMUSG00000086410	Gm16158	0	0	0	0
ENSMUSG00000086411	Gm14236	0	0	0	0
ENSMUSG00000086412	Gm16626	0	0	0	0
ENSMUSG00000086413	Gm12415	0	0	0	0
ENSMUSG00000086414	Gm15645	0	0.0184	0.0177	0.0133
ENSMUSG00000086415	Gm4487	0	0	0	0
ENSMUSG00000086416	Gm14002	0.0797	0.1063	0.0148	0.0111
ENSMUSG00000086417	Gm12996	0	0.0731	0.0701	0
ENSMUSG00000086418	Gm13362	0	0	0	0
ENSMUSG00000086419	4933408J17Rik	0	0	0	0
ENSMUSG00000086420	Gm8865	0	0	0	0
ENSMUSG00000086421	Gm14091	0	0.166	0.1021	0.1155
ENSMUSG00000086422	4930421P07Rik	0.0912	0	0	0
ENSMUSG00000086423	Gm11364	0	0	0	0
ENSMUSG00000086424	Gm15569	0	0	0.1791	0.202
ENSMUSG00000086425	F730016J06Rik	0	0.009	0.0435	0.1205
ENSMUSG00000086426	Gm15295	0	0	0	0
ENSMUSG00000086427	Hoxa11as	0.0295	0	0	0
ENSMUSG00000086428	Gm15199	0.0458	0	0	0
ENSMUSG00000086429	Gt(ROSA)26Sor	3.7069	11.2773	3.3331	4.2835
ENSMUSG00000086430	4930551O13Rik	0	0	0	0
ENSMUSG00000086431	Gm14929	0.022	0	0	0
ENSMUSG00000086432	B430119L08Rik	0	0	0	0
